tackle,display_name,play_description
0,Coleman Shelton,(8:50) (Shotgun) M.Stafford pass short right to T.Higbee to LA 33 for 9 yards (M.Milano; T.Edmunds) [D.Jones].
0,Darrell Henderson,(8:50) (Shotgun) M.Stafford pass short right to T.Higbee to LA 33 for 9 yards (M.Milano; T.Edmunds) [D.Jones].
0,David Edwards,(8:50) (Shotgun) M.Stafford pass short right to T.Higbee to LA 33 for 9 yards (M.Milano; T.Edmunds) [D.Jones].
0,Dane Jackson,(8:50) (Shotgun) M.Stafford pass short right to T.Higbee to LA 33 for 9 yards (M.Milano; T.Edmunds) [D.Jones].
0,Gregory Rousseau,(8:50) (Shotgun) M.Stafford pass short right to T.Higbee to LA 33 for 9 yards (M.Milano; T.Edmunds) [D.Jones].
0,Ben Skowronek,(8:50) (Shotgun) M.Stafford pass short right to T.Higbee to LA 33 for 9 yards (M.Milano; T.Edmunds) [D.Jones].
0,Kaiir Elam,(8:50) (Shotgun) M.Stafford pass short right to T.Higbee to LA 33 for 9 yards (M.Milano; T.Edmunds) [D.Jones].
0,football,(8:50) (Shotgun) M.Stafford pass short right to T.Higbee to LA 33 for 9 yards (M.Milano; T.Edmunds) [D.Jones].
0,Matthew Stafford,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Von Miller,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Micah Hyde,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Jordan Poyer,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Allen Robinson,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,DaQuan Jones,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Jordan Phillips,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Rob Havenstein,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Tyler Higbee,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Cooper Kupp,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Matt Milano,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Tremaine Edmunds,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Joseph Noteboom,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Brian Allen,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Taron Johnson,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Coleman Shelton,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Darrell Henderson,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,David Edwards,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Dane Jackson,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Gregory Rousseau,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Ben Skowronek,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Kaiir Elam,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,football,"(7:51) (No Huddle, Shotgun) M.Stafford pass short left to C.Kupp to LA 40 for 6 yards (M.Hyde; T.Johnson)."
0,Rodger Saffold,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Bobby Wagner,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Mitch Morse,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Stefon Diggs,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Bobby Hart,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Troy Hill,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Jalen Ramsey,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Leonard Floyd,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,A'Shawn Robinson,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Dion Dawkins,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Josh Allen,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Taylor Rapp,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Devin Singletary,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Justin Hollins,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Nick Scott,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Ryan Bates,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Marquise Copeland,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Gabe Davis,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Jonah Williams,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Reggie Gilliam,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Spencer Brown,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Ernest Jones,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,football,(6:58) J.Allen scrambles left end to LA 24 for 13 yards (T.Hill; L.Floyd).
0,Rodger Saffold,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Bobby Wagner,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Mitch Morse,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Troy Hill,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Jalen Ramsey,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Leonard Floyd,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,A'Shawn Robinson,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Dion Dawkins,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Isaiah McKenzie,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Josh Allen,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Taylor Rapp,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Devin Singletary,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Dawson Knox,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Justin Hollins,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Nick Scott,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Ryan Bates,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Marquise Copeland,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Gabe Davis,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Jonah Williams,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Reggie Gilliam,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Spencer Brown,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Ernest Jones,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,football,(6:11) (Shotgun) D.Singletary up the middle to LA 20 for 4 yards (As.Robinson; T.Rapp).
0,Matthew Stafford,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Micah Hyde,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Jordan Poyer,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Allen Robinson,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,DaQuan Jones,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Jordan Phillips,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Rob Havenstein,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Tyler Higbee,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Cooper Kupp,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Matt Milano,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Tremaine Edmunds,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Joseph Noteboom,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Brian Allen,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Taron Johnson,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Coleman Shelton,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Darrell Henderson,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,David Edwards,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,A.J. Epenesa,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Dane Jackson,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Carlos Basham,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Ben Skowronek,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Christian Benford,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,football,(1:15) D.Henderson right tackle to BUF 16 for 2 yards (D.Jones; J.Phillips).
0,Demario Davis,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Tyrann Mathieu,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Jake Matthews,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Bradley Roby,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Damien Williams,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Marcus Mariota,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Christian Ringo,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Marshon Lattimore,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Marcus Maye,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Justin Evans,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Elijah Wilkinson,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Kentavius Street,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,KhaDarel Hodge,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Chris Lindstrom,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Kaleb McGary,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Carl Granderson,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Parker Hesse,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Bryan Edwards,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Kyle Pitts,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Payton Turner,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Pete Werner,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Drew Dalman,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,football,(12:57) (Shotgun) D.Williams right guard to ATL 49 for 2 yards (K.Street; P.Werner).
0,Casey Hayward,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Jarvis Landry,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,James Hurst,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Jameis Winston,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Andrus Peat,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Grady Jarrett,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Ryan Ramczyk,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Alvin Kamara,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Rashaan Evans,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Lorenzo Carter,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Mike Ford,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Erik McCoy,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Anthony Rush,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,A.J. Terrell,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Cesar Ruiz,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Mykal Walker,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Jaylinn Hawkins,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Juwan Johnson,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Marquez Callaway,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Richie Grant,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Chris Olave,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Arnold Ebiketie,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,football,(7:46) A.Kamara left end to NO 28 for 5 yards (L.Carter; G.Jarrett).
0,Mark Ingram,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Casey Hayward,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,James Hurst,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Jameis Winston,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Andrus Peat,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Ryan Ramczyk,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Taysom Hill,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Rashaan Evans,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Lorenzo Carter,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Mike Ford,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Matt Dickerson,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Erik McCoy,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,A.J. Terrell,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Cesar Ruiz,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Adam Trautman,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Mykal Walker,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Jaylinn Hawkins,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Marquez Callaway,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Richie Grant,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Chris Olave,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Arnold Ebiketie,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Timmy Horne,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,football,(5:29) M.Ingram left end to ATL 36 for 7 yards (R.Grant; M.Ford).
0,Casey Hayward,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,James Hurst,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Jameis Winston,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Andrus Peat,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Ryan Ramczyk,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Alvin Kamara,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Rashaan Evans,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Lorenzo Carter,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Matt Dickerson,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Erik McCoy,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Anthony Rush,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,A.J. Terrell,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Cesar Ruiz,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Adam Trautman,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Mykal Walker,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Jaylinn Hawkins,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Juwan Johnson,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Marquez Callaway,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Richie Grant,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Adetokunbo Ogundeji,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Chris Olave,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Timmy Horne,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,football,(11:37) A.Kamara right guard to NO 29 for 2 yards (A.Rush; R.Grant).
0,Cameron Jordan,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Demario Davis,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Cordarrelle Patterson,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Tyrann Mathieu,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Jake Matthews,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Bradley Roby,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Marcus Mariota,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,P.J. Williams,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Marshon Lattimore,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Marcus Maye,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Elijah Wilkinson,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Kentavius Street,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,KhaDarel Hodge,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Chris Lindstrom,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Kaleb McGary,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
0,Carl Granderson,"(8:42) (Shotgun) C.Patterson right guard to ATL 35 for 3 yards (D.Davis; K.Street). PENALTY on ATL-J.Matthews, Offensive Holding, 10 yards, enforced at ATL 32 - No Play."
